CONSECUTIVO,ID_ENCUESTA,CE_ACCESSIBILITY,CE_CSAT,CE_VALUEFORMONEY,EM_IMMEDIATEATTENTION,EM_NURSING,EM_DOCTOR,EM_OVERALL,AD_TIME,AD_TARRIFFPACKAGESEXPLAINATION,AD_STAFFATTITUDE,INR_ROOMCLEANLINESS,INR_ROOMPEACE,INR_ROOMEQUIPMENT,INR_ROOMAMBIENCE,FNB_FOODQUALITY,FNB_FOODDELIVERYTIME,FNB_DIETICIAN,FNB_STAFFATTITUDE,AE_ATTENDEECARE,AE_PATIENTSTATUSINFO,AE_ATTENDEEFOOD,DOC_TREATMENTEXPLAINATION,DOC_ATTITUDE,DOC_VISITS,DOC_TREATMENTEFFECTIVENESS,NS_CALLBELLRESPONSE,NS_NURSESATTITUDE,NS_NURSEPROACTIVENESS,NS_NURSEPATIENCE,OVS_OVERALLSTAFFATTITUDE,OVS_OVERALLSTAFFPROMPTNESS,OVS_SECURITYATTITUDE,DP_DISCHARGETIME,DP_DISCHARGEQUERIES,DP_DISCHARGEPROCESS,DIASINTERNADO,SCORENPS,NPS
4467,71346,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,9,Promotor
4468,20001,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
4469,89564,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,9,Promotor
4470,83571,4,3,3,4,4,4,4,2,3,3,3,2,3,3,3,3,3,3,3,2,2,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,8,Passive
4471,88582,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,9,Promotor
4472,44167,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,1,10,Promotor
4473,44165,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
4474,68696,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,Promotor
4475,68692,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
4476,68698,4,3,3,4,4,4,4,4,3,4,3,3,3,3,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,1,4,2,7,5,Detractor
4477,68699,4,4,4,4,4,4,4,3,3,3,4,4,4,4,3,3,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,10,Promotor
4478,6891,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,10,Promotor
4479,6890,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,9,Promotor
4480,6892,4,2,1,4,4,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4,4,3,3,3,4,3,4,3,3,3,3,3,3,6,0,Detractor
4481,15785,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,4,4,3,4,3,3,3,3,3,3,2,2,Detractor
4482,71437,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,9,Promotor
4483,40801,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,9,Promotor
4484,71438,4,3,3,4,4,4,4,4,3,4,3,3,3,3,1,3,3,4,3,3,1,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,10,Promotor
4485,8240,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
4486,15560,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,Promotor
4487,34387,3,3,2,3,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,6,Detractor
4488,29660,3,3,3,4,4,4,4,3,3,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,5,8,Passive
4489,77878,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,9,Promotor
4490,31600,3,4,4,4,4,4,4,2,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,8,9,Promotor
4491,79439,4,4,3,4,4,3,3,3,3,4,4,4,3,4,2,3,3,3,3,4,3,3,4,3,3,4,4,4,4,4,4,3,3,3,3,3,8,Passive
4492,8420,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,2,4,4,4,4,3,4,3,4,4,4,4,4,4,4,7,10,Promotor
4493,79436,4,4,3,4,4,4,4,4,4,4,3,4,3,4,3,4,3,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,3,10,Promotor
4494,79437,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,4,7,Passive
4495,34658,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,Passive
4496,57565,3,3,3,4,4,4,3,3,3,3,3,3,2,2,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,7,Passive
4497,39189,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,3,4,4,4,4,3,3,3,3,3,3,3,4,4,4,0,9,Promotor
4498,35382,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,4,4,4,3,4,3,3,3,2,7,10,Promotor
4499,35383,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
4500,9839,4,3,3,4,4,4,3,3,3,4,2,2,2,2,1,1,3,3,2,3,1,3,3,3,3,3,3,2,2,3,2,3,2,2,2,7,7,Passive
4501,35386,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,10,Promotor
4502,35384,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
4503,9832,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,7,9,Promotor
4504,35839,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,9,Promotor
4505,35388,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,10,Promotor
4506,7594,3,3,2,4,4,4,3,3,3,3,2,3,2,3,2,1,3,2,3,1,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,4,5,Detractor
4507,9836,3,3,4,4,4,4,4,3,4,3,2,3,3,2,2,3,2,2,3,3,2,4,4,3,3,4,4,3,3,3,3,4,2,3,2,10,8,Passive
4508,44833,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,9,Promotor
4509,53047,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,3,4,3,4,4,4,4,4,4,4,3,9,Promotor
4510,61119,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,6,Detractor
4511,61112,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,9,Promotor
4512,69807,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
4513,95091,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,8,Passive
4514,24662,3,3,3,3,2,3,3,1,2,2,3,3,2,3,2,3,3,4,3,3,2,3,4,3,4,3,4,4,3,4,3,4,2,3,3,4,8,Passive
4515,52539,4,3,3,4,3,4,4,4,2,3,3,3,3,3,1,3,3,3,3,3,1,4,4,4,4,4,3,3,3,4,3,3,3,3,3,5,8,Passive
4516,96267,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
4517,96264,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
4518,5699,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,10,Promotor
4519,38927,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
4520,77698,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
4521,51388,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,9,Promotor
4522,89312,3,3,3,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,2,2,2,2,3,3,4,4,4,3,3,3,5,5,Detractor
4523,5968,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,Promotor
4524,5969,4,4,3,4,4,4,4,3,3,4,3,2,3,3,3,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,3,3,4,3,6,9,Promotor
4525,55232,3,3,3,4,4,4,4,3,3,4,4,3,4,4,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,3,3,3,3,7,Passive
4526,16047,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
4527,19666,3,4,3,4,4,4,4,4,3,4,4,4,3,3,3,2,3,3,3,3,3,3,4,4,3,4,4,3,3,4,4,3,4,4,4,3,9,Promotor
4528,5962,4,3,4,4,4,4,4,3,3,3,4,4,2,3,3,3,3,4,3,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,14,9,Promotor
4529,5963,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,6,8,Passive
4530,19096,4,4,3,4,4,4,4,3,3,3,4,4,3,4,3,4,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,9,Promotor
4531,79892,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,9,Promotor
4532,56980,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,Detractor
4533,90958,2,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,3,4,4,4,4,4,4,4,4,2,3,3,2,6,Detractor
4534,73413,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,5,5,Detractor
4535,57586,3,2,2,4,4,4,4,2,2,3,3,4,4,3,1,1,3,3,3,3,1,3,4,3,3,4,4,4,4,4,3,3,3,3,3,1,4,Detractor
4536,24939,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,1,9,Promotor
4537,82930,2,3,3,4,4,3,4,3,3,3,3,2,3,3,3,3,3,4,3,3,3,4,4,4,4,3,4,4,4,4,4,4,2,3,3,13,6,Detractor
4538,24931,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,8,Passive
4539,20637,2,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,13,6,Detractor
4540,42234,4,3,3,4,4,4,4,4,3,4,2,3,4,3,1,3,3,4,3,4,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,3,9,Promotor
4541,74348,4,4,3,4,4,4,4,2,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,12,10,Promotor
4542,6040,2,3,3,4,4,4,4,3,3,3,3,2,2,2,1,2,2,3,3,3,2,4,4,4,4,4,4,4,3,4,3,4,3,3,3,2,3,Detractor
4543,42724,4,3,3,4,4,3,3,3,3,3,4,1,3,3,2,3,3,4,4,3,3,4,4,2,3,3,4,3,3,4,3,3,1,3,2,11,8,Passive
4544,90377,3,3,3,3,3,4,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,3,4,3,3,3,3,3,4,3,8,Passive
4545,8606,4,3,2,2,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,4,4,4,4,4,4,3,3,3,3,8,Passive
4546,54802,4,3,3,4,4,4,4,3,3,4,3,3,4,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,1,5,Detractor
4547,84182,3,3,3,4,4,4,4,3,3,4,3,3,3,3,3,2,3,3,3,3,3,4,4,4,4,3,4,3,3,4,3,3,1,2,1,2,7,Passive
4548,62979,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,4,Detractor
4549,70428,2,4,4,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,8,Passive
4550,70426,3,3,3,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,9,Promotor
4551,9058,4,3,3,4,4,4,4,4,4,4,4,3,3,3,2,3,4,4,4,4,2,4,4,3,3,4,3,4,3,4,4,4,3,4,3,4,9,Promotor
4552,92437,3,3,3,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,9,Promotor
4553,9052,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,8,Passive
4554,9053,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,8,Passive
4555,49818,4,4,4,4,4,4,4,2,3,3,4,3,3,3,3,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,6,9,Promotor
4556,54833,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,Promotor
4557,20496,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,10,Promotor
4558,20493,3,4,4,4,4,4,4,4,2,3,3,2,4,3,3,3,3,2,3,3,2,3,3,3,4,2,3,3,3,3,3,4,3,3,3,29,9,Promotor
4559,68191,4,4,4,4,4,4,4,3,4,3,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,6,Detractor
4560,5362,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,2,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,10,Promotor
4561,5360,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
4562,5367,4,4,4,4,4,4,4,3,2,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,5,10,Promotor
4563,58722,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,Promotor
4564,24491,4,4,4,4,4,4,4,4,3,4,4,3,4,4,2,4,3,4,4,4,3,3,4,3,4,4,4,4,4,4,4,4,3,4,3,2,10,Promotor
4565,24494,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,10,Promotor
4566,62020,4,3,3,4,4,4,4,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,4,3,4,4,3,3,3,3,3,3,3,0,9,Promotor
4567,62026,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,5,9,Promotor
4568,62025,3,3,3,4,4,4,4,3,3,3,4,4,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,0,8,Passive
4569,91778,3,3,3,4,3,4,4,2,1,2,2,3,3,3,1,1,3,2,3,3,1,3,3,3,3,3,4,4,4,3,2,2,3,3,3,5,8,Passive
4570,15999,4,3,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,8,Passive
4571,50968,4,3,3,4,4,4,4,4,3,4,4,3,4,3,3,3,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,9,Promotor
4572,35732,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,Promotor
4573,5751,4,3,3,4,4,4,4,3,3,3,3,3,3,2,2,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,8,Passive
4574,5755,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,4,3,11,10,Promotor
4575,5754,3,3,2,1,2,2,2,3,3,3,3,3,3,2,1,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,2,3,3,10,7,Passive
4576,84746,3,3,3,2,2,3,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,5,Detractor
4577,5759,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,10,Promotor
4578,23566,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,10,Promotor
4579,23561,3,3,3,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,4,4,4,4,4,3,3,3,3,7,8,Passive
4580,61613,4,4,3,4,4,4,4,4,4,4,2,3,3,1,3,4,3,4,2,1,2,3,2,2,3,4,4,4,4,3,3,3,1,3,2,2,8,Passive
4581,67474,3,3,3,4,4,4,4,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,4,3,3,3,4,3,3,4,3,3,2,2,2,7,6,Detractor
4582,26293,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
4583,9314,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,8,Passive
4584,82743,4,4,4,4,4,4,4,4,3,4,3,1,2,2,3,3,1,3,2,3,3,2,3,3,4,4,4,3,4,4,3,4,3,3,3,8,8,Passive
4585,7435,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
4586,7430,2,3,3,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,7,Passive
4587,7438,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,8,Passive
4588,7439,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
4589,95299,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
4590,46102,4,3,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
4591,6675,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
4592,6677,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,Promotor
4593,6670,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
4594,42537,4,3,3,4,4,4,4,3,3,4,4,3,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,5,7,Passive
4595,16080,4,4,3,4,4,4,4,4,3,4,3,4,4,4,2,3,4,4,3,3,2,4,4,4,4,3,3,3,3,3,3,3,4,4,4,2,9,Promotor
4596,6678,4,3,3,4,4,4,4,3,2,3,3,3,4,3,2,3,2,3,3,3,2,3,4,4,4,4,4,4,4,4,4,4,3,4,4,2,8,Passive
4597,16085,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,Promotor
4598,56512,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,9,Promotor
4599,97033,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,Promotor
4600,81525,3,3,3,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,5,9,Promotor
4601,32170,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,4,4,4,3,3,3,4,4,4,4,4,4,3,3,4,4,4,3,3,3,9,10,Promotor
4602,16883,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,9,Promotor
4603,19503,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,8,Passive
4604,19859,4,3,4,4,4,4,4,3,3,3,3,3,3,3,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,9,Promotor
4605,97295,4,4,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,3,9,Promotor
4606,97292,3,3,3,4,4,4,4,3,3,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,8,Passive
4607,40443,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,9,Promotor
4608,71680,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,9,Promotor
4609,26238,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,9,Promotor
4610,86932,4,3,3,4,4,4,4,4,4,4,2,3,4,3,1,4,3,4,2,4,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,8,Passive
4611,86937,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,7,Passive
4612,21224,3,3,3,3,4,4,4,3,3,4,3,2,3,3,2,3,3,4,3,2,3,3,4,3,3,4,4,4,4,3,3,3,2,3,3,4,6,Detractor
4613,21225,4,4,4,4,4,4,4,3,2,3,3,2,3,3,3,3,2,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,10,Promotor
4614,4687,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,3,4,4,3,4,3,4,3,3,4,4,4,4,4,4,2,9,Promotor
4615,13594,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,9,Promotor
4616,79935,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,9,Promotor
4617,79934,3,3,4,3,4,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,2,4,4,4,4,8,Passive
4618,11733,4,4,3,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,3,3,3,4,3,3,4,4,4,4,3,4,4,4,3,3,3,10,10,Promotor
4619,25979,2,3,2,3,3,3,3,3,3,3,3,1,3,3,2,4,3,4,4,4,2,3,3,3,3,4,4,3,3,3,3,3,3,3,3,5,5,Detractor
4620,5114,4,3,3,3,4,4,4,3,3,3,3,2,3,3,2,4,2,3,4,3,2,3,3,3,3,4,4,4,4,4,4,3,3,4,3,3,7,Passive
4621,5117,2,4,3,4,4,4,4,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,8,Passive
4622,6500,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,3,3,3,2,5,Detractor
4623,5112,2,3,3,4,4,4,4,3,3,3,1,2,3,2,3,3,1,4,3,3,2,4,4,4,4,3,3,3,4,4,3,3,3,3,3,2,10,Promotor
4624,49487,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,2,1,8,Passive
